maker_slug,maker_name,model_slug,model_name,family_name,source_state,priority,customer_visible,section_count,diagram_count,part_row_count,first_blocking_stage
chevrolet,Chevrolet,suburban-7th-generation,Suburban 7th Generation,Suburban,OBSERVED_BUNDLE,,false,6,102,0,FITMENT_READY
chevrolet,Chevrolet,suburban-gmt800,Suburban GMT800,Suburban,OBSERVED_BUNDLE,,false,6,103,0,FITMENT_READY
chevrolet,Chevrolet,suburban-gmt900,Suburban GMT900,Suburban,OBSERVED_BUNDLE,,false,6,104,0,FITMENT_READY
chevrolet,Chevrolet,suburban-gmtk2yc-g,Suburban GMTK2YC/G,Suburban,OBSERVED_BUNDLE,,false,6,111,0,FITMENT_READY
chevrolet,Chevrolet,tahoe-1st-generation,Tahoe 1st Generation,Tahoe,OBSERVED_BUNDLE,,false,6,85,0,FITMENT_READY
chevrolet,Chevrolet,tahoe-2nd-generation,Tahoe 2nd Generation,Tahoe,OBSERVED_BUNDLE,,false,6,88,0,FITMENT_READY
chevrolet,Chevrolet,tahoe-3rd-generation,Tahoe 3rd Generation,Tahoe,OBSERVED_BUNDLE,,false,6,102,0,FITMENT_READY
chevrolet,Chevrolet,tahoe-4th-generation,Tahoe 4th Generation,Tahoe,OBSERVED_BUNDLE,,false,6,108,0,FITMENT_READY
chevrolet,Chevrolet,tigra,Tigra,Tigra,OBSERVED_BUNDLE,,false,6,26,0,FITMENT_READY
chevrolet,Chevrolet,tracker-2nd-generation,Tracker 2nd Generation,Tracker,OBSERVED_BUNDLE,,false,6,55,0,FITMENT_READY
chevrolet,Chevrolet,tracker-3rd-generation,Tracker 3rd Generation,Tracker,OBSERVED_BUNDLE,,false,6,116,0,FITMENT_READY
chevrolet,Chevrolet,trailblazer-gmt31xx,TrailBlazer GMT31XX,TrailBlazer,OBSERVED_BUNDLE,,false,6,120,0,FITMENT_READY
chevrolet,Chevrolet,trailblazer-gmt360,TrailBlazer GMT360,TrailBlazer,OBSERVED_BUNDLE,,false,6,114,0,FITMENT_READY
chevrolet,Chevrolet,traverse-1st-generation,Traverse 1st Generation,Traverse,OBSERVED_BUNDLE,,false,6,110,0,FITMENT_READY
chevrolet,Chevrolet,traverse-2nd-generation,Traverse 2nd Generation,Traverse,OBSERVED_BUNDLE,,false,6,106,0,FITMENT_READY
chevrolet,Chevrolet,trax-1st-generation,Trax 1st Generation,Trax,OBSERVED_BUNDLE,,false,6,115,0,FITMENT_READY
chevrolet,Chevrolet,trax-1st-generation-facelift,Trax 1st Generation Facelift,Trax,OBSERVED_BUNDLE,,false,6,113,0,FITMENT_READY
chevrolet,Chevrolet,trax-2nd-generation,Trax 2nd Generation,Trax,OBSERVED_BUNDLE,,false,6,119,0,FITMENT_READY
chevrolet,Chevrolet,uplander,Uplander,Uplander,OBSERVED_BUNDLE,,false,6,110,0,FITMENT_READY
chevrolet,Chevrolet,vectra-a,Vectra A,Vectra A,OBSERVED_BUNDLE,,false,6,87,0,FITMENT_READY
chevrolet,Chevrolet,vectra-b,Vectra B,Vectra B,OBSERVED_BUNDLE,,false,6,107,0,FITMENT_READY
chevrolet,Chevrolet,vectra-c,Vectra C,Vectra C,OBSERVED_BUNDLE,,false,6,107,0,FITMENT_READY
chevrolet,Chevrolet,vega-1st-generation-2nd-facelift,Vega 1st Generation 2nd Facelift,Vega,OBSERVED_BUNDLE,,false,6,121,0,FITMENT_READY
chevrolet,Chevrolet,venture-gmt200,Venture GMT200,Venture,OBSERVED_BUNDLE,,false,6,100,0,FITMENT_READY
chevrolet,Chevrolet,vivant-u100,Vivant U100,Vivant,OBSERVED_BUNDLE,,false,6,114,0,FITMENT_READY
chevrolet,Chevrolet,zafira-a-b,Zafira A/B ,Zafira,OBSERVED_BUNDLE,,false,6,115,0,FITMENT_READY
chrysler,Chrysler,200-1st-generation,200 1st Generation,200,OBSERVED_BUNDLE,,false,6,107,0,FITMENT_READY
chrysler,Chrysler,200-2nd-generation,200 2nd Generation,200,OBSERVED_BUNDLE,,false,6,109,0,FITMENT_READY
chrysler,Chrysler,300c,300C,300C,OBSERVED_BUNDLE,,false,6,97,0,FITMENT_READY
chrysler,Chrysler,300m,300M,300M,OBSERVED_BUNDLE,,false,6,89,60,FITMENT_READY
chrysler,Chrysler,aspen,Aspen,Aspen,OBSERVED_BUNDLE,,false,6,71,51,FITMENT_READY
chrysler,Chrysler,cirrus-jx,Cirrus JX,Cirrus JX,OBSERVED_BUNDLE,,false,6,121,0,FITMENT_READY
chrysler,Chrysler,cirrus-jx-facelift,Cirrus JX Facelift,Cirrus JX,OBSERVED_BUNDLE,,false,6,114,0,FITMENT_READY
chrysler,Chrysler,concorde-1st-generation,Concorde 1st Generation,Concorde,OBSERVED_BUNDLE,,false,6,95,0,FITMENT_READY
chrysler,Chrysler,concorde-2nd-generation,Concorde 2nd Generation,Concorde,OBSERVED_BUNDLE,,false,6,105,80,FITMENT_READY
chrysler,Chrysler,crossfire,Crossfire,Crossfire,OBSERVED_BUNDLE,,false,6,101,20,FITMENT_READY
chrysler,Chrysler,lhs-1st-generation,LHS 1st Generation,LHS,OBSERVED_BUNDLE,,false,6,9,0,FITMENT_READY
chrysler,Chrysler,new-yorker-14th-generation,New Yorker 14th Generation,New Yorker,OBSERVED_BUNDLE,,false,6,99,0,FITMENT_READY
chrysler,Chrysler,pacifica-cs,Pacifica CS,Pacifica CS,OBSERVED_BUNDLE,,false,6,48,20,FITMENT_READY
chrysler,Chrysler,pacifica-ru,Pacifica RU,Pacifica RU,OBSERVED_BUNDLE,,false,6,99,71,FITMENT_READY
chrysler,Chrysler,premier,Premier,Premier,OBSERVED_BUNDLE,,false,6,85,20,FITMENT_READY
chrysler,Chrysler,prowler,Prowler,Prowler,OBSERVED_BUNDLE,,false,6,85,160,FITMENT_READY
chrysler,Chrysler,pt-cruiser,PT Cruiser,PT Cruiser,OBSERVED_BUNDLE,,false,6,93,140,FITMENT_READY
chrysler,Chrysler,r-t-convertible-j4,R/T Convertible J4,R/T Convertible,OBSERVED_BUNDLE,,false,6,61,0,FITMENT_READY
chrysler,Chrysler,sebring-fj-jx,Sebring FJ/JX,Sebring,OBSERVED_BUNDLE,,false,6,64,15,FITMENT_READY
chrysler,Chrysler,sebring-js,Sebring JS,Sebring JS,OBSERVED_BUNDLE,,false,6,121,0,FITMENT_READY
chrysler,Chrysler,sebring-st-22-jr,Sebring ST-22/JR,Sebring ST-22/JR,OBSERVED_BUNDLE,,false,6,110,0,FITMENT_READY
chrysler,Chrysler,town-country-ns,Town & Country NS,Town & Country NS,OBSERVED_BUNDLE,,false,6,99,0,FITMENT_READY
chrysler,Chrysler,town-country-rs,Town & Country RS,Town & Country RS,OBSERVED_BUNDLE,,false,6,70,0,FITMENT_READY
chrysler,Chrysler,town-country-rt,Town & Country RT,Town & Country RT,OBSERVED_BUNDLE,,false,6,73,20,FITMENT_READY
chrysler,Chrysler,voyager-gh-gs-ns,Voyager GH/GS/NS,Voyager,OBSERVED_BUNDLE,,false,6,117,0,FITMENT_READY
chrysler,Chrysler,voyager-gk-gy-rg,Voyager GK/GY/RG,Voyager,OBSERVED_BUNDLE,,false,6,2,0,FITMENT_READY
chrysler,Chrysler,voyager-ru,Voyager RU,Voyager RU,OBSERVED_BUNDLE,,false,6,109,0,FITMENT_READY
citroen,Citroen,ax,AX,AX,OBSERVED_BUNDLE,,false,6,3,8,FITMENT_READY
citroen,Citroen,bx,BX,BX,OBSERVED_BUNDLE,,false,6,7,0,FITMENT_READY
citroen,Citroen,c-crosser,C-Crosser,C-Crosser,OBSERVED_BUNDLE,,false,6,5,0,FITMENT_READY
citroen,Citroen,c-elysee,C-Elysee,C-Elysee,OBSERVED_BUNDLE,,false,6,6,0,FITMENT_READY
citroen,Citroen,c-zero,C-Zero,C-Zero,OBSERVED_BUNDLE,,false,6,7,0,FITMENT_READY
citroen,Citroen,c1-pm-pn,C1 PM/PN,C1,OBSERVED_BUNDLE,,false,6,20,0,FITMENT_READY
citroen,Citroen,c2,C2,C2,OBSERVED_BUNDLE,,false,6,16,20,FITMENT_READY
citroen,Citroen,c25,C25,C25,OBSERVED_BUNDLE,,false,6,8,40,FITMENT_READY
citroen,Citroen,c3-cs-a51,C3 CS/A51,C3,OBSERVED_BUNDLE,,false,6,15,20,FITMENT_READY
citroen,Citroen,c3-fc-fn,C3 FC/FN,C3,OBSERVED_BUNDLE,,false,6,13,0,FITMENT_READY
citroen,Citroen,c3-picasso,C3 Picasso,C3 Picasso,OBSERVED_BUNDLE,,false,6,4,0,FITMENT_READY
citroen,Citroen,c3-pluriel-fc-fn,C3 Pluriel FC/FN,C3 Pluriel,OBSERVED_BUNDLE,,false,6,6,20,FITMENT_READY
citroen,Citroen,c4-aircross,C4 Aircross,C4 Aircross,OBSERVED_BUNDLE,,false,6,9,0,FITMENT_READY
citroen,Citroen,c4-c-quatre-typ-l,C4 C-Quatre Typ L,C4 C-Quatre Typ L,OBSERVED_BUNDLE,,false,6,17,0,FITMENT_READY
citroen,Citroen,c4-picasso-1st-generation,C4 Picasso 1st Generation,C4 Picasso,OBSERVED_BUNDLE,,false,6,8,79,FITMENT_READY
citroen,Citroen,c4-picasso-2nd-generation,C4 Picasso 2nd Generation,C4 Picasso,OBSERVED_BUNDLE,,false,6,17,60,FITMENT_READY
citroen,Citroen,c4-typ-b7,C4 Typ B7,C4 Typ,OBSERVED_BUNDLE,,false,6,18,0,FITMENT_READY
citroen,Citroen,c4-typ-l-b5,C4 Typ L/B5,C4 Typ,OBSERVED_BUNDLE,,false,6,20,0,FITMENT_READY
citroen,Citroen,c5-dc-de,C5 DC/DE,C5,OBSERVED_BUNDLE,,false,6,25,60,FITMENT_READY
citroen,Citroen,c5-rd-td,C5 RD/TD,C5,OBSERVED_BUNDLE,,false,6,14,100,FITMENT_READY
citroen,Citroen,c5-rd-td-facelift,C5 RD/TD Facelift,C5,OBSERVED_BUNDLE,,false,6,29,0,FITMENT_READY
citroen,Citroen,c5-x7,C5 X7,C5,OBSERVED_BUNDLE,,false,6,9,0,FITMENT_READY
citroen,Citroen,c6,C6,C6,OBSERVED_BUNDLE,,false,6,10,0,FITMENT_READY
citroen,Citroen,c8-2nd-generation,C8 2nd Generation,C8,OBSERVED_BUNDLE,,false,6,20,0,FITMENT_READY
citroen,Citroen,ds3,DS3,DS3,OBSERVED_BUNDLE,,false,6,36,160,FITMENT_READY
citroen,Citroen,ds5,DS5,DS5,OBSERVED_BUNDLE,,false,6,36,0,FITMENT_READY
citroen,Citroen,evasion-1st-generation,Evasion 1st Generation,Evasion,OBSERVED_BUNDLE,,false,6,48,60,FITMENT_READY
citroen,Citroen,saxo,Saxo,Saxo,OBSERVED_BUNDLE,,false,6,24,40,FITMENT_READY
citroen,Citroen,xantia,Xantia,Xantia,OBSERVED_BUNDLE,,false,6,48,28,FITMENT_READY
citroen,Citroen,xantia-facelift,Xantia Facelift,Xantia,OBSERVED_BUNDLE,,false,6,74,60,FITMENT_READY
citroen,Citroen,xm,XM,XM,OBSERVED_BUNDLE,,false,6,51,0,FITMENT_READY
citroen,Citroen,xm-facelift,XM Facelift,XM,OBSERVED_BUNDLE,,false,6,42,191,FITMENT_READY
citroen,Citroen,xsara,Xsara,Xsara,OBSERVED_BUNDLE,,false,6,47,83,FITMENT_READY
citroen,Citroen,xsara-facelift,Xsara Facelift,Xsara,OBSERVED_BUNDLE,,false,6,28,0,FITMENT_READY
citroen,Citroen,xsara-picasso,Xsara Picasso,Xsara Picasso,OBSERVED_BUNDLE,,false,6,46,0,FITMENT_READY
citroen,Citroen,zx,ZX,ZX,OBSERVED_BUNDLE,,false,6,52,130,FITMENT_READY
daewoo,Daewoo,leganza,Leganza,Leganza,OBSERVED_BUNDLE,,false,6,106,0,FITMENT_READY
datsun,Datsun,cross,Cross,Cross,OBSERVED_BUNDLE,,false,6,116,0,FITMENT_READY
datsun,Datsun,go,GO,GO,OBSERVED_BUNDLE,,false,6,42,0,FITMENT_READY
datsun,Datsun,mi-do-bd0,mi-DO BD0,mi-DO,OBSERVED_BUNDLE,,false,6,100,0,FITMENT_READY
datsun,Datsun,on-do-bd0,on-DO BD0,on-DO,OBSERVED_BUNDLE,,false,6,77,332,FITMENT_READY
datsun,Datsun,redi-go-cd0,redi-GO CD0,redi-GO,OBSERVED_BUNDLE,,false,6,76,0,FITMENT_READY
dodge,Dodge,avenger-coupe,Avenger Coupe ,Avenger Coupe,OBSERVED_BUNDLE,,false,6,127,0,FITMENT_READY
dodge,Dodge,avenger-sedan,Avenger Sedan ,Avenger Sedan,OBSERVED_BUNDLE,,false,6,111,0,FITMENT_READY
dodge,Dodge,caliber,Caliber,Caliber,OBSERVED_BUNDLE,,false,6,118,0,FITMENT_READY
dodge,Dodge,caravan-ns,Caravan NS,Caravan NS,OBSERVED_BUNDLE,,false,6,118,0,FITMENT_READY
dodge,Dodge,caravan-r2,Caravan R2,Caravan,OBSERVED_BUNDLE,,false,6,110,0,FITMENT_READY
dodge,Dodge,caravan-rt,Caravan RT,Caravan RT,OBSERVED_BUNDLE,,false,6,15,15,FITMENT_READY
dodge,Dodge,challenger,Challenger,Challenger,OBSERVED_BUNDLE,,false,6,111,0,FITMENT_READY
dodge,Dodge,challenger-facelift,Challenger Facelift,Challenger,OBSERVED_BUNDLE,,false,6,122,0,FITMENT_READY
dodge,Dodge,charger-lb,Charger LB,Charger LB,OBSERVED_BUNDLE,,false,6,117,0,FITMENT_READY
dodge,Dodge,charger-ld,Charger LD,Charger LD,OBSERVED_BUNDLE,,false,6,123,0,FITMENT_READY
dodge,Dodge,dakota-2nd-generation,Dakota 2nd generation,Dakota,OBSERVED_BUNDLE,,false,6,114,0,FITMENT_READY
dodge,Dodge,dakota-3rd-generation,Dakota 3rd Generation,Dakota,OBSERVED_BUNDLE,,false,6,86,0,FITMENT_READY
dodge,Dodge,dart,Dart,Dart,OBSERVED_BUNDLE,,false,6,41,92,FITMENT_READY
dodge,Dodge,durango-dn,Durango DN,Durango DN,OBSERVED_BUNDLE,,false,6,123,0,FITMENT_READY
dodge,Dodge,durango-hb,Durango HB,Durango HB,OBSERVED_BUNDLE,,false,6,79,0,FITMENT_READY
dodge,Dodge,durango-wd,Durango WD,Durango WD,OBSERVED_BUNDLE,,false,6,118,0,FITMENT_READY
dodge,Dodge,import-i,Import I,Import,OBSERVED_BUNDLE,,false,6,77,0,FITMENT_READY
dodge,Dodge,intrepid-1st-generation,Intrepid 1st Generation,Intrepid,OBSERVED_BUNDLE,,false,6,16,79,FITMENT_READY
dodge,Dodge,intrepid-2nd-generation,Intrepid 2nd Generation,Intrepid,OBSERVED_BUNDLE,,false,6,108,60,FITMENT_READY
dodge,Dodge,journey-jc49,Journey JC49,Journey,OBSERVED_BUNDLE,,false,6,94,0,FITMENT_READY
dodge,Dodge,mmc-raider-pickup,MMC Raider Pickup,MMC Raider Pickup,OBSERVED_BUNDLE,,false,6,115,0,FITMENT_READY
dodge,Dodge,monaco-5th-generation,Monaco 5th Generation ,Monaco,OBSERVED_BUNDLE,,false,6,72,74,FITMENT_READY
dodge,Dodge,neon-1st-generation,Neon 1st Generation,Neon,OBSERVED_BUNDLE,,false,6,111,0,FITMENT_READY
dodge,Dodge,neon-2nd-generation,Neon 2nd Generation,Neon,OBSERVED_BUNDLE,,false,6,53,0,FITMENT_READY
dodge,Dodge,neon-3rd-generation,Neon 3rd Generation,Neon,OBSERVED_BUNDLE,,false,6,125,0,FITMENT_READY
dodge,Dodge,nitro,Nitro,Nitro,OBSERVED_BUNDLE,,false,6,100,0,FITMENT_READY
dodge,Dodge,passenger-1st-generation,Passenger 1st Generation,Passenger,OBSERVED_BUNDLE,,false,6,87,0,FITMENT_READY
dodge,Dodge,quad-club-cab-bx,Quad & Club Cab BX,Quad & Club Cab BX,OBSERVED_BUNDLE,,false,6,109,0,FITMENT_READY
dodge,Dodge,quad-club-cab-pick-up-be,Quad & Club Cab Pick-up BE,Quad & Club Cab Pick-up BE,OBSERVED_BUNDLE,,false,6,117,0,FITMENT_READY
dodge,Dodge,ram-1500-pickup-dr,RAM 1500 Pickup DR,RAM 1500 Pickup DR,OBSERVED_BUNDLE,,false,6,95,0,FITMENT_READY
dodge,Dodge,ram-2500-pickup-dh,RAM 2500 Pickup DH,RAM 2500 Pickup DH,OBSERVED_BUNDLE,,false,6,104,0,FITMENT_READY
dodge,Dodge,ram-3500-cab-chassis-dr-dh-d1-dc-dm,RAM 3500 Cab Chassis DR/DH/D1/DC/DM,RAM 3500 Cab Chassis,OBSERVED_BUNDLE,,false,6,64,0,FITMENT_READY
dodge,Dodge,ram-3500-pickup-dr-dh-d1-dc-dm,RAM 3500 Pickup DR/DH/D1/DC/DM,RAM 3500 Pickup,OBSERVED_BUNDLE,,false,6,115,0,FITMENT_READY
dodge,Dodge,ram-4500-5500-cab-chassis-dr-dh-d1-dc-dm,RAM 4500/5500 Cab Chassis DR/DH/D1/DC/DM,RAM 4500/5500 Cab Chassis,OBSERVED_BUNDLE,,false,6,81,120,FITMENT_READY
dodge,Dodge,ram-van-wagon-b1500-2500-3500,Ram Van/Wagon B1500/2500/3500,Ram,OBSERVED_BUNDLE,,false,6,111,0,FITMENT_READY
dodge,Dodge,regular-cab-pick-up-br-be,Regular Cab Pick-up BR/BE,Regular Cab Pick-up,OBSERVED_BUNDLE,,false,6,121,0,FITMENT_READY
dodge,Dodge,sport-utility,Sport Utility,Sport Utility,OBSERVED_BUNDLE,,false,6,84,0,FITMENT_READY
dodge,Dodge,stratus-1st-generation,Stratus 1st generation,Stratus,OBSERVED_BUNDLE,,false,6,79,0,FITMENT_READY
dodge,Dodge,stratus-2nd-generation,Stratus 2nd generation,Stratus,OBSERVED_BUNDLE,,false,6,89,0,FITMENT_READY
dodge,Dodge,truck,Truck,Truck,OBSERVED_BUNDLE,,false,6,17,76,FITMENT_READY
dodge,Dodge,viper-sr-i,Viper SR I,Viper SR,OBSERVED_BUNDLE,,false,6,85,166,FITMENT_READY
dodge,Dodge,viper-sr-ii,Viper SR II,Viper SR,OBSERVED_BUNDLE,,false,6,105,0,FITMENT_READY
dodge,Dodge,viper-vx,Viper VX,Viper,OBSERVED_BUNDLE,,false,6,95,117,FITMENT_READY
dodge,Dodge,viper-zb,Viper ZB,Viper ZB,OBSERVED_BUNDLE,,false,6,104,200,FITMENT_READY
dodge,Dodge,vision,Vision,Vision,OBSERVED_BUNDLE,,false,6,89,193,FITMENT_READY
fiat,Fiat,126-type-126,126 (Type 126),126 (Type 126),OBSERVED_BUNDLE,,false,6,50,0,FITMENT_READY
fiat,Fiat,500-type-312,500 (Type 312),500 (Type 312),OBSERVED_BUNDLE,,false,6,17,40,FITMENT_READY
fiat,Fiat,barchetta-type-183,Barchetta (Type 183),Barchetta (Type 183),OBSERVED_BUNDLE,,false,6,97,0,FITMENT_READY
fiat,Fiat,bravo-type-182,Bravo (Type 182),Bravo (Type 182),OBSERVED_BUNDLE,,false,6,32,78,FITMENT_READY
fiat,Fiat,cinquecento-type-170,Cinquecento (Type 170) ,Cinquecento (Type 170),OBSERVED_BUNDLE,,false,6,8,20,FITMENT_READY
fiat,Fiat,coupe-type-175,Coupe (Type 175),Coupe (Type 175),OBSERVED_BUNDLE,,false,6,71,0,FITMENT_READY
fiat,Fiat,croma-type-154-facelift,Croma (Type 154) Facelift,Croma (Type 154),OBSERVED_BUNDLE,,false,6,24,100,FITMENT_READY
fiat,Fiat,croma-type-194,Croma (Type 194),Croma (Type 194),OBSERVED_BUNDLE,,false,6,24,20,FITMENT_READY
fiat,Fiat,duna-type-155,Duna (Type 155),Duna (Type 155),OBSERVED_BUNDLE,,false,6,53,0,FITMENT_READY
fiat,Fiat,elba-type-146,Elba (Type 146),Elba (Type 146),OBSERVED_BUNDLE,,false,6,91,0,FITMENT_READY
fiat,Fiat,freemont-jc49,Freemont JC49,Freemont,OBSERVED_BUNDLE,,false,6,114,161,FITMENT_READY
fiat,Fiat,grande-punto-199,Grande Punto 199,Grande Punto 199,OBSERVED_BUNDLE,,false,6,9,40,FITMENT_READY
fiat,Fiat,idea-type-350,Idea (Type 350),Idea (Type 350),OBSERVED_BUNDLE,,false,6,94,100,FITMENT_READY
fiat,Fiat,idea-type-350-facelift,Idea (Type 350) Facelift,Idea (Type 350),OBSERVED_BUNDLE,,false,6,90,0,FITMENT_READY
fiat,Fiat,linea-type-323,Linea (Type 323),Linea (Type 323),OBSERVED_BUNDLE,,false,6,53,40,FITMENT_READY
fiat,Fiat,linea-type-323-facelift,Linea (Type 323) Facelift,Linea (Type 323),OBSERVED_BUNDLE,,false,6,10,25,FITMENT_READY
fiat,Fiat,marea-type-185,Marea (Type 185),Marea (Type 185),OBSERVED_BUNDLE,,false,6,85,80,FITMENT_READY
fiat,Fiat,mille,Mille,Mille,OBSERVED_BUNDLE,,false,6,91,0,FITMENT_READY
fiat,Fiat,multipla-type-186,Multipla (Type 186),Multipla (Type 186),OBSERVED_BUNDLE,,false,6,33,162,FITMENT_READY
fiat,Fiat,nuova-bravo-type-198,Nuova Bravo (Type 198),Nuova Bravo (Type 198),OBSERVED_BUNDLE,,false,6,32,20,FITMENT_READY
fiat,Fiat,ottimo,Ottimo,Ottimo,OBSERVED_BUNDLE,,false,6,26,156,FITMENT_READY
fiat,Fiat,palio-type-178,Palio (Type 178),Palio (Type 178),OBSERVED_BUNDLE,,false,6,53,131,FITMENT_READY
fiat,Fiat,palio-type-178-1st-facelift,Palio (Type 178) 1st Facelift,Palio (Type 178),OBSERVED_BUNDLE,,false,6,24,20,FITMENT_READY
fiat,Fiat,panda-type-141-1st-facelift,Panda (Type 141) 1st Facelift,Panda (Type 141),OBSERVED_BUNDLE,,false,6,18,60,FITMENT_READY
fiat,Fiat,panda-type-141-2nd-facelift,Panda (Type 141) 2nd Facelift,Panda (Type 141),OBSERVED_BUNDLE,,false,6,30,20,FITMENT_READY
fiat,Fiat,panda-169,Panda 169,Panda 169,OBSERVED_BUNDLE,,false,6,33,11,FITMENT_READY
fiat,Fiat,perla,Perla,Perla,OBSERVED_BUNDLE,,false,6,68,20,FITMENT_READY
fiat,Fiat,punto-176,Punto 176,Punto 176,OBSERVED_BUNDLE,,false,6,23,20,FITMENT_READY
fiat,Fiat,punto-188,Punto 188,Punto 188,OBSERVED_BUNDLE,,false,6,10,0,FITMENT_READY
fiat,Fiat,punto-199,Punto 199,Punto 199,OBSERVED_BUNDLE,,false,6,10,19,FITMENT_READY
fiat,Fiat,sedici-189,Sedici 189 ,Sedici 189,OBSERVED_BUNDLE,,false,6,22,0,FITMENT_READY
fiat,Fiat,sedici-189-facelift,Sedici 189 Facelift,Sedici 189,OBSERVED_BUNDLE,,false,6,67,0,FITMENT_READY
fiat,Fiat,seicento-187,Seicento 187,Seicento 187,OBSERVED_BUNDLE,,false,6,42,127,FITMENT_READY
fiat,Fiat,siena-type-178,Siena (Type 178),Siena (Type 178),OBSERVED_BUNDLE,,false,6,73,0,FITMENT_READY
fiat,Fiat,small-500-l-ls-se,Small 500 L-LS-SE ,Small 500 L-LS-SE,OBSERVED_BUNDLE,,false,6,58,0,FITMENT_READY
fiat,Fiat,small-990,Small 990,Small 990,OBSERVED_BUNDLE,,false,6,76,0,FITMENT_READY
fiat,Fiat,stilo-type-192,Stilo (Type 192),Stilo (Type 192),OBSERVED_BUNDLE,,false,6,63,20,FITMENT_READY
fiat,Fiat,tempr-1370-1580-159,Tempr 1370/1580 159,Tempr 1370/1580 159,OBSERVED_BUNDLE,,false,6,108,0,FITMENT_READY
fiat,Fiat,tempra-type-159,Tempra (Type 159),Tempra (Type 159),OBSERVED_BUNDLE,,false,6,54,24,FITMENT_READY
fiat,Fiat,tipo-type-160,Tipo (Type 160),Tipo (Type 160),OBSERVED_BUNDLE,,false,6,54,76,FITMENT_READY
fiat,Fiat,ulysse-179,Ulysse 179,Ulysse 179,OBSERVED_BUNDLE,,false,6,55,20,FITMENT_READY
fiat,Fiat,ulysse-220,Ulysse 220,Ulysse 220,OBSERVED_BUNDLE,,false,6,82,105,FITMENT_READY
fiat,Fiat,uno-type-146,Uno (Type 146),Uno (Type 146),OBSERVED_BUNDLE,,false,6,59,179,FITMENT_READY
fiat,Fiat,viaggio,Viaggio,Viaggio,OBSERVED_BUNDLE,,false,6,15,0,FITMENT_READY
ford,Ford,b-max-jk8,B-Max JK8,B-Max,OBSERVED_BUNDLE,,false,6,24,15,FITMENT_READY
ford,Ford,c-max-dm2-facelift,C-Max DM2 Facelift,C-Max,OBSERVED_BUNDLE,,false,6,18,0,FITMENT_READY
ford,Ford,c-max-dxa,C-Max DXA,C-Max DXA,OBSERVED_BUNDLE,,false,6,60,362,FITMENT_READY
ford,Ford,c-max-dxa-facelift,C-Max DXA Facelift,C-Max DXA,OBSERVED_BUNDLE,,false,6,108,0,FITMENT_READY
ford,Ford,cougar,Cougar,Cougar,OBSERVED_BUNDLE,,false,6,108,481,FITMENT_READY
ford,Ford,ecosport-b515,EcoSport B515,EcoSport,OBSERVED_BUNDLE,,false,6,106,259,FITMENT_READY
ford,Ford,edge-cd539,Edge CD539,Edge,OBSERVED_BUNDLE,,false,6,97,0,FITMENT_READY
ford,Ford,edge-u387,Edge U387,Edge,OBSERVED_BUNDLE,,false,6,110,100,FITMENT_READY
ford,Ford,escort-axd,Escort AxD,Escort AxD,OBSERVED_BUNDLE,,false,6,10,0,FITMENT_READY
ford,Ford,escort-axf,Escort AxF,Escort AxF,OBSERVED_BUNDLE,,false,6,54,100,FITMENT_READY
ford,Ford,escort-axl,Escort AxL,Escort AxL,OBSERVED_BUNDLE,,false,6,105,376,FITMENT_READY
ford,Ford,escort-axl-2nd-facelift,Escort AxL 2nd Facelift,Escort AxL,OBSERVED_BUNDLE,,false,6,103,60,FITMENT_READY
ford,Ford,everest-u268,Everest U268,Everest,OBSERVED_BUNDLE,,false,6,95,0,FITMENT_READY
ford,Ford,explorer-u502,Explorer U502,Explorer,OBSERVED_BUNDLE,,false,6,98,20,FITMENT_READY
ford,Ford,explorer-un46-un105-150,Explorer UN46/UN105/150,Explorer,OBSERVED_BUNDLE,,false,6,90,190,FITMENT_READY
ford,Ford,fiesta-fxt-fxd,Fiesta FxT/FxD,Fiesta,OBSERVED_BUNDLE,,false,6,4,10,FITMENT_READY
ford,Ford,fiesta-gfj,Fiesta GFJ,Fiesta GFJ,OBSERVED_BUNDLE,,false,6,73,20,FITMENT_READY
ford,Ford,fiesta-ja8,Fiesta JA8,Fiesta,OBSERVED_BUNDLE,,false,6,26,0,FITMENT_READY
ford,Ford,fiesta-ja8-facelift,Fiesta JA8 Facelift,Fiesta,OBSERVED_BUNDLE,,false,6,50,0,FITMENT_READY
ford,Ford,fiesta-jc3-jd3-jh1,Fiesta JC3/JD3/JH1,Fiesta,OBSERVED_BUNDLE,,false,6,62,0,FITMENT_READY
ford,Ford,fiesta-jxs,Fiesta JxS,Fiesta JxS,OBSERVED_BUNDLE,,false,6,53,20,FITMENT_READY
ford,Ford,figo-b517,Figo B517,Figo,OBSERVED_BUNDLE,,false,6,106,180,FITMENT_READY
ford,Ford,figo-b562,Figo B562,Figo,OBSERVED_BUNDLE,,false,6,79,20,FITMENT_READY
ford,Ford,focus-c170,Focus C170,Focus,OBSERVED_BUNDLE,,false,6,36,0,FITMENT_READY
ford,Ford,focus-c307-c170,Focus C307/C170,Focus,OBSERVED_BUNDLE,,false,6,42,20,FITMENT_READY
ford,Ford,focus-c346,Focus C346,Focus,OBSERVED_BUNDLE,,false,6,40,10,FITMENT_READY
ford,Ford,galaxy-mkl-v191,Galaxy MkI V191,Galaxy MkI,OBSERVED_BUNDLE,,false,6,56,37,FITMENT_READY
ford,Ford,galaxy-mkll-v191,Galaxy MkII V191,Galaxy MkII,OBSERVED_BUNDLE,,false,6,116,96,FITMENT_READY
